Date,WarehouseID,WarehouseCity,ProductID,SalesVolume
2021-07-19,WH2,Los Angeles,P101,200
2021-07-19,WH2,Los Angeles,P102,144
2021-07-19,WH2,Los Angeles,P103,176
2021-07-19,WH2,Los Angeles,P104,167
2021-07-19,WH3,Chicago,P100,179
2021-07-19,WH3,Chicago,P101,172
2021-07-19,WH3,Chicago,P102,178
2021-07-19,WH3,Chicago,P103,228
2021-07-19,WH3,Chicago,P104,168
2021-07-20,WH1,New York,P100,208
2021-07-20,WH1,New York,P101,217
2021-07-20,WH1,New York,P102,230
2021-07-20,WH1,New York,P103,250
2021-07-20,WH1,New York,P104,147
2021-07-20,WH2,Los Angeles,P100,184
2021-07-20,WH2,Los Angeles,P101,247
2021-07-20,WH2,Los Angeles,P102,145
2021-07-20,WH2,Los Angeles,P103,207
2021-07-20,WH2,Los Angeles,P104,172
2021-07-20,WH3,Chicago,P100,191
2021-07-20,WH3,Chicago,P101,210
2021-07-20,WH3,Chicago,P102,185
2021-07-20,WH3,Chicago,P103,229
2021-07-20,WH3,Chicago,P104,198
2021-07-21,WH1,New York,P100,219
2021-07-21,WH1,New York,P101,234
2021-07-21,WH1,New York,P102,223
2021-07-21,WH1,New York,P103,199
2021-07-21,WH1,New York,P104,159
2021-07-21,WH2,Los Angeles,P100,180
2021-07-21,WH2,Los Angeles,P101,227
2021-07-21,WH2,Los Angeles,P102,219
2021-07-21,WH2,Los Angeles,P103,196
2021-07-21,WH2,Los Angeles,P104,134
2021-07-21,WH3,Chicago,P100,142
2021-07-21,WH3,Chicago,P101,204
2021-07-21,WH3,Chicago,P102,160
2021-07-21,WH3,Chicago,P103,249
2021-07-21,WH3,Chicago,P104,213
2021-07-22,WH1,New York,P100,192
2021-07-22,WH1,New York,P101,162
2021-07-22,WH1,New York,P102,174
2021-07-22,WH1,New York,P103,178
2021-07-22,WH1,New York,P104,157
2021-07-22,WH2,Los Angeles,P100,217
2021-07-22,WH2,Los Angeles,P101,220
2021-07-22,WH2,Los Angeles,P102,238
2021-07-22,WH2,Los Angeles,P103,189
2021-07-22,WH2,Los Angeles,P104,175
2021-07-22,WH3,Chicago,P100,167
2021-07-22,WH3,Chicago,P101,205
2021-07-22,WH3,Chicago,P102,191
2021-07-22,WH3,Chicago,P103,165
2021-07-22,WH3,Chicago,P104,203
2021-07-23,WH1,New York,P100,264
2021-07-23,WH1,New York,P101,226
2021-07-23,WH1,New York,P102,180
2021-07-23,WH1,New York,P103,257
2021-07-23,WH1,New York,P104,206
2021-07-23,WH2,Los Angeles,P100,268
2021-07-23,WH2,Los Angeles,P101,222
2021-07-23,WH2,Los Angeles,P102,203
2021-07-23,WH2,Los Angeles,P103,205
2021-07-23,WH2,Los Angeles,P104,200
2021-07-23,WH3,Chicago,P100,260
2021-07-23,WH3,Chicago,P101,268
2021-07-23,WH3,Chicago,P102,221
2021-07-23,WH3,Chicago,P103,194
2021-07-23,WH3,Chicago,P104,251
2021-07-24,WH1,New York,P100,198
2021-07-24,WH1,New York,P101,220
2021-07-24,WH1,New York,P102,196
2021-07-24,WH1,New York,P103,236
2021-07-24,WH1,New York,P104,234
2021-07-24,WH2,Los Angeles,P100,190
2021-07-24,WH2,Los Angeles,P101,281
2021-07-24,WH2,Los Angeles,P102,265
2021-07-24,WH2,Los Angeles,P103,199
2021-07-24,WH2,Los Angeles,P104,254
2021-07-24,WH3,Chicago,P100,211
2021-07-24,WH3,Chicago,P101,238
2021-07-24,WH3,Chicago,P102,278
2021-07-24,WH3,Chicago,P103,250
2021-07-24,WH3,Chicago,P104,202
2021-07-25,WH1,New York,P100,255
2021-07-25,WH1,New York,P101,218
2021-07-25,WH1,New York,P102,247
2021-07-25,WH1,New York,P103,173
2021-07-25,WH1,New York,P104,233
2021-07-25,WH2,Los Angeles,P100,201
2021-07-25,WH2,Los Angeles,P101,260
2021-07-25,WH2,Los Angeles,P102,277
2021-07-25,WH2,Los Angeles,P103,232
2021-07-25,WH2,Los Angeles,P104,197
2021-07-25,WH3,Chicago,P100,236
2021-07-25,WH3,Chicago,P101,258
2021-07-25,WH3,Chicago,P102,173
2021-07-25,WH3,Chicago,P103,213
2021-07-25,WH3,Chicago,P104,244
2021-07-26,WH1,New York,P100,182
2021-07-26,WH1,New York,P101,189
2021-07-26,WH1,New York,P102,194
2021-07-26,WH1,New York,P103,184
2021-07-26,WH1,New York,P104,230
2021-07-26,WH2,Los Angeles,P100,176
2021-07-26,WH2,Los Angeles,P101,198
2021-07-26,WH2,Los Angeles,P102,166
2021-07-26,WH2,Los Angeles,P103,212
2021-07-26,WH2,Los Angeles,P104,139
2021-07-26,WH3,Chicago,P100,167
2021-07-26,WH3,Chicago,P101,219
2021-07-26,WH3,Chicago,P102,253
2021-07-26,WH3,Chicago,P103,228
2021-07-26,WH3,Chicago,P104,178
2021-07-27,WH1,New York,P100,191
2021-07-27,WH1,New York,P101,187
2021-07-27,WH1,New York,P102,135
2021-07-27,WH1,New York,P103,233
2021-07-27,WH1,New York,P104,180
2021-07-27,WH2,Los Angeles,P100,191
2021-07-27,WH2,Los Angeles,P101,217
2021-07-27,WH2,Los Angeles,P102,222
2021-07-27,WH2,Los Angeles,P103,159
2021-07-27,WH2,Los Angeles,P104,182
2021-07-27,WH3,Chicago,P100,217
2021-07-27,WH3,Chicago,P101,177
2021-07-27,WH3,Chicago,P102,170
2021-07-27,WH3,Chicago,P103,212
2021-07-27,WH3,Chicago,P104,166
2021-07-28,WH1,New York,P100,232
2021-07-28,WH1,New York,P101,228
2021-07-28,WH1,New York,P102,181
2021-07-28,WH1,New York,P103,247
2021-07-28,WH1,New York,P104,243
2021-07-28,WH2,Los Angeles,P100,216
2021-07-28,WH2,Los Angeles,P101,240
2021-07-28,WH2,Los Angeles,P102,198
2021-07-28,WH2,Los Angeles,P103,161
2021-07-28,WH2,Los Angeles,P104,148
2021-07-28,WH3,Chicago,P100,190
2021-07-28,WH3,Chicago,P101,200
2021-07-28,WH3,Chicago,P102,233
2021-07-28,WH3,Chicago,P103,204
2021-07-28,WH3,Chicago,P104,218
2021-07-29,WH1,New York,P100,234
2021-07-29,WH1,New York,P101,217
2021-07-29,WH1,New York,P102,207
2021-07-29,WH1,New York,P103,199
2021-07-29,WH1,New York,P104,169
2021-07-29,WH2,Los Angeles,P100,132
2021-07-29,WH2,Los Angeles,P101,148
2021-07-29,WH2,Los Angeles,P102,161
2021-07-29,WH2,Los Angeles,P103,224
2021-07-29,WH2,Los Angeles,P104,188
2021-07-29,WH3,Chicago,P100,217
2021-07-29,WH3,Chicago,P101,156
2021-07-29,WH3,Chicago,P102,224
2021-07-29,WH3,Chicago,P103,173
2021-07-29,WH3,Chicago,P104,242
2021-07-30,WH1,New York,P100,234
2021-07-30,WH1,New York,P101,271
2021-07-30,WH1,New York,P102,263
2021-07-30,WH1,New York,P103,245
2021-07-30,WH1,New York,P104,266
2021-07-30,WH2,Los Angeles,P100,247
2021-07-30,WH2,Los Angeles,P101,269
2021-07-30,WH2,Los Angeles,P102,202
2021-07-30,WH2,Los Angeles,P103,168
2021-07-30,WH2,Los Angeles,P104,254
2021-07-30,WH3,Chicago,P100,181
2021-07-30,WH3,Chicago,P101,223
2021-07-30,WH3,Chicago,P102,175
2021-07-30,WH3,Chicago,P103,260
2021-07-30,WH3,Chicago,P104,184
2021-07-31,WH1,New York,P100,237
2021-07-31,WH1,New York,P101,156
2021-07-31,WH1,New York,P102,212
2021-07-31,WH1,New York,P103,170
2021-07-31,WH1,New York,P104,221
2021-07-31,WH2,Los Angeles,P100,201
2021-07-31,WH2,Los Angeles,P101,218
2021-07-31,WH2,Los Angeles,P102,237
2021-07-31,WH2,Los Angeles,P103,248
2021-07-31,WH2,Los Angeles,P104,190
2021-07-31,WH3,Chicago,P100,187
2021-07-31,WH3,Chicago,P101,172
2021-07-31,WH3,Chicago,P102,218
2021-07-31,WH3,Chicago,P103,222
2021-07-31,WH3,Chicago,P104,251
2021-08-01,WH1,New York,P100,175
2021-08-01,WH1,New York,P101,226
2021-08-01,WH1,New York,P102,164
2021-08-01,WH1,New York,P103,245
2021-08-01,WH1,New York,P104,261
2021-08-01,WH2,Los Angeles,P100,248
2021-08-01,WH2,Los Angeles,P101,182
2021-08-01,WH2,Los Angeles,P102,215
2021-08-01,WH2,Los Angeles,P103,206
2021-08-01,WH2,Los Angeles,P104,194
2021-08-01,WH3,Chicago,P100,224
2021-08-01,WH3,Chicago,P101,253
2021-08-01,WH3,Chicago,P102,165
2021-08-01,WH3,Chicago,P103,225
2021-08-01,WH3,Chicago,P104,284
2021-08-02,WH1,New York,P100,231
2021-08-02,WH1,New York,P101,234
2021-08-02,WH1,New York,P102,183
2021-08-02,WH1,New York,P103,165
2021-08-02,WH1,New York,P104,183
2021-08-02,WH2,Los Angeles,P100,171
2021-08-02,WH2,Los Angeles,P101,245
2021-08-02,WH2,Los Angeles,P102,247
2021-08-02,WH2,Los Angeles,P103,189
2021-08-02,WH2,Los Angeles,P104,136
2021-08-02,WH3,Chicago,P100,249
2021-08-02,WH3,Chicago,P101,236
2021-08-02,WH3,Chicago,P102,197
2021-08-02,WH3,Chicago,P103,165
2021-08-02,WH3,Chicago,P104,178
2021-08-03,WH1,New York,P100,191
2021-08-03,WH1,New York,P101,183
2021-08-03,WH1,New York,P102,124
2021-08-03,WH1,New York,P103,171
2021-08-03,WH1,New York,P104,123
2021-08-03,WH2,Los Angeles,P100,178
2021-08-03,WH2,Los Angeles,P101,159
2021-08-03,WH2,Los Angeles,P102,156
2021-08-03,WH2,Los Angeles,P103,216
2021-08-03,WH2,Los Angeles,P104,133
2021-08-03,WH3,Chicago,P100,152
2021-08-03,WH3,Chicago,P101,133
2021-08-03,WH3,Chicago,P102,171
2021-08-03,WH3,Chicago,P103,227
2021-08-03,WH3,Chicago,P104,157
2021-08-04,WH1,New York,P100,160
2021-08-04,WH1,New York,P101,170
2021-08-04,WH1,New York,P102,212
2021-08-04,WH1,New York,P103,199
2021-08-04,WH1,New York,P104,207
2021-08-04,WH2,Los Angeles,P100,233
2021-08-04,WH2,Los Angeles,P101,163
2021-08-04,WH2,Los Angeles,P102,163
2021-08-04,WH2,Los Angeles,P103,152
2021-08-04,WH2,Los Angeles,P104,234
2021-08-04,WH3,Chicago,P100,242
2021-08-04,WH3,Chicago,P101,202
2021-08-04,WH3,Chicago,P102,193
2021-08-04,WH3,Chicago,P103,197
2021-08-04,WH3,Chicago,P104,183
2021-08-05,WH1,New York,P100,167
2021-08-05,WH1,New York,P101,208
2021-08-05,WH1,New York,P102,123
2021-08-05,WH1,New York,P103,167
2021-08-05,WH1,New York,P104,192
2021-08-05,WH2,Los Angeles,P100,156
2021-08-05,WH2,Los Angeles,P101,175
2021-08-05,WH2,Los Angeles,P102,167
2021-08-05,WH2,Los Angeles,P103,184
2021-08-05,WH2,Los Angeles,P104,141
2021-08-05,WH3,Chicago,P100,210
2021-08-05,WH3,Chicago,P101,168
2021-08-05,WH3,Chicago,P102,172
2021-08-05,WH3,Chicago,P103,180
2021-08-05,WH3,Chicago,P104,188
2021-08-06,WH1,New York,P100,178
2021-08-06,WH1,New York,P101,199
2021-08-06,WH1,New York,P102,242
2021-08-06,WH1,New York,P103,226
2021-08-06,WH1,New York,P104,227
2021-08-06,WH2,Los Angeles,P100,185
2021-08-06,WH2,Los Angeles,P101,172
2021-08-06,WH2,Los Angeles,P102,194
2021-08-06,WH2,Los Angeles,P103,229
2021-08-06,WH2,Los Angeles,P104,262
2021-08-06,WH3,Chicago,P100,246
2021-08-06,WH3,Chicago,P101,174
2021-08-06,WH3,Chicago,P102,208
2021-08-06,WH3,Chicago,P103,215
2021-08-06,WH3,Chicago,P104,233
2021-08-07,WH1,New York,P100,252
2021-08-07,WH1,New York,P101,225
2021-08-07,WH1,New York,P102,220
2021-08-07,WH1,New York,P103,197
2021-08-07,WH1,New York,P104,267
2021-08-07,WH2,Los Angeles,P100,192
2021-08-07,WH2,Los Angeles,P101,162
2021-08-07,WH2,Los Angeles,P102,246
2021-08-07,WH2,Los Angeles,P103,224
2021-08-07,WH2,Los Angeles,P104,220
2021-08-07,WH3,Chicago,P100,167
2021-08-07,WH3,Chicago,P101,187
2021-08-07,WH3,Chicago,P102,186
2021-08-07,WH3,Chicago,P103,189
2021-08-07,WH3,Chicago,P104,248
2021-08-08,WH1,New York,P100,242
2021-08-08,WH1,New York,P101,262
2021-08-08,WH1,New York,P102,262
2021-08-08,WH1,New York,P103,219
2021-08-08,WH1,New York,P104,208
2021-08-08,WH2,Los Angeles,P100,221
2021-08-08,WH2,Los Angeles,P101,199
2021-08-08,WH2,Los Angeles,P102,233
2021-08-08,WH2,Los Angeles,P103,202
2021-08-08,WH2,Los Angeles,P104,257
2021-08-08,WH3,Chicago,P100,236
2021-08-08,WH3,Chicago,P101,224
2021-08-08,WH3,Chicago,P102,229
2021-08-08,WH3,Chicago,P103,271
2021-08-08,WH3,Chicago,P104,233
2021-08-09,WH1,New York,P100,239
2021-08-09,WH1,New York,P101,185
2021-08-09,WH1,New York,P102,209
2021-08-09,WH1,New York,P103,212
2021-08-09,WH1,New York,P104,222
2021-08-09,WH2,Los Angeles,P100,174
2021-08-09,WH2,Los Angeles,P101,152
2021-08-09,WH2,Los Angeles,P102,144
2021-08-09,WH2,Los Angeles,P103,158
2021-08-09,WH2,Los Angeles,P104,198
2021-08-09,WH3,Chicago,P100,121
2021-08-09,WH3,Chicago,P101,141
2021-08-09,WH3,Chicago,P102,191
2021-08-09,WH3,Chicago,P103,124
2021-08-09,WH3,Chicago,P104,206
2021-08-10,WH1,New York,P100,241
2021-08-10,WH1,New York,P101,190
2021-08-10,WH1,New York,P102,248
2021-08-10,WH1,New York,P103,186
2021-08-10,WH1,New York,P104,196
2021-08-10,WH2,Los Angeles,P100,140
2021-08-10,WH2,Los Angeles,P101,128
2021-08-10,WH2,Los Angeles,P102,173
2021-08-10,WH2,Los Angeles,P103,135
2021-08-10,WH2,Los Angeles,P104,177
2021-08-10,WH3,Chicago,P100,202
2021-08-10,WH3,Chicago,P101,189
2021-08-10,WH3,Chicago,P102,136
2021-08-10,WH3,Chicago,P103,184
2021-08-10,WH3,Chicago,P104,195
2021-08-11,WH1,New York,P100,242
2021-08-11,WH1,New York,P101,210
2021-08-11,WH1,New York,P102,186
2021-08-11,WH1,New York,P103,249
2021-08-11,WH1,New York,P104,181
2021-08-11,WH2,Los Angeles,P100,157
2021-08-11,WH2,Los Angeles,P101,178
2021-08-11,WH2,Los Angeles,P102,235
2021-08-11,WH2,Los Angeles,P103,195
2021-08-11,WH2,Los Angeles,P104,206
2021-08-11,WH3,Chicago,P100,197
2021-08-11,WH3,Chicago,P101,221
2021-08-11,WH3,Chicago,P102,223
2021-08-11,WH3,Chicago,P103,227
2021-08-11,WH3,Chicago,P104,143
2021-08-12,WH1,New York,P100,208
2021-08-12,WH1,New York,P101,149
2021-08-12,WH1,New York,P102,202
2021-08-12,WH1,New York,P103,201
2021-08-12,WH1,New York,P104,141
2021-08-12,WH2,Los Angeles,P100,204
2021-08-12,WH2,Los Angeles,P101,174
2021-08-12,WH2,Los Angeles,P102,183
2021-08-12,WH2,Los Angeles,P103,215
2021-08-12,WH2,Los Angeles,P104,126
2021-08-12,WH3,Chicago,P100,158
2021-08-12,WH3,Chicago,P101,172
2021-08-12,WH3,Chicago,P102,170
2021-08-12,WH3,Chicago,P103,207
2021-08-12,WH3,Chicago,P104,183
2021-08-13,WH1,New York,P100,209
2021-08-13,WH1,New York,P101,159
2021-08-13,WH1,New York,P102,223
2021-08-13,WH1,New York,P103,194
2021-08-13,WH1,New York,P104,168
2021-08-13,WH2,Los Angeles,P100,208
2021-08-13,WH2,Los Angeles,P101,206
2021-08-13,WH2,Los Angeles,P102,223
2021-08-13,WH2,Los Angeles,P103,196
2021-08-13,WH2,Los Angeles,P104,204
2021-08-13,WH3,Chicago,P100,256
2021-08-13,WH3,Chicago,P101,213
2021-08-13,WH3,Chicago,P102,230
2021-08-13,WH3,Chicago,P103,169
2021-08-13,WH3,Chicago,P104,190
2021-08-14,WH1,New York,P100,210
2021-08-14,WH1,New York,P101,222
2021-08-14,WH1,New York,P102,236
2021-08-14,WH1,New York,P103,162
2021-08-14,WH1,New York,P104,183
2021-08-14,WH2,Los Angeles,P100,177
2021-08-14,WH2,Los Angeles,P101,248
2021-08-14,WH2,Los Angeles,P102,229
2021-08-14,WH2,Los Angeles,P103,181
2021-08-14,WH2,Los Angeles,P104,197
2021-08-14,WH3,Chicago,P100,190
2021-08-14,WH3,Chicago,P101,238
2021-08-14,WH3,Chicago,P102,258
2021-08-14,WH3,Chicago,P103,154
2021-08-14,WH3,Chicago,P104,244
2021-08-15,WH1,New York,P100,154
2021-08-15,WH1,New York,P101,205
2021-08-15,WH1,New York,P102,179
2021-08-15,WH1,New York,P103,179
2021-08-15,WH1,New York,P104,234
2021-08-15,WH2,Los Angeles,P100,177
2021-08-15,WH2,Los Angeles,P101,217
2021-08-15,WH2,Los Angeles,P102,191
2021-08-15,WH2,Los Angeles,P103,185
2021-08-15,WH2,Los Angeles,P104,230
2021-08-15,WH3,Chicago,P100,202
2021-08-15,WH3,Chicago,P101,202
2021-08-15,WH3,Chicago,P102,244
2021-08-15,WH3,Chicago,P103,238
2021-08-15,WH3,Chicago,P104,219
2021-08-16,WH1,New York,P100,226
2021-08-16,WH1,New York,P101,167
2021-08-16,WH1,New York,P102,199
2021-08-16,WH1,New York,P103,150
2021-08-16,WH1,New York,P104,177
2021-08-16,WH2,Los Angeles,P100,174
2021-08-16,WH2,Los Angeles,P101,169
2021-08-16,WH2,Los Angeles,P102,157
2021-08-16,WH2,Los Angeles,P103,191
2021-08-16,WH2,Los Angeles,P104,133
2021-08-16,WH3,Chicago,P100,170
2021-08-16,WH3,Chicago,P101,144
2021-08-16,WH3,Chicago,P102,204
2021-08-16,WH3,Chicago,P103,156
2021-08-16,WH3,Chicago,P104,194
2021-08-17,WH1,New York,P100,117
2021-08-17,WH1,New York,P101,150
2021-08-17,WH1,New York,P102,190
2021-08-17,WH1,New York,P103,158
2021-08-17,WH1,New York,P104,153
2021-08-17,WH2,Los Angeles,P100,139
2021-08-17,WH2,Los Angeles,P101,180
2021-08-17,WH2,Los Angeles,P102,170
2021-08-17,WH2,Los Angeles,P103,219
2021-08-17,WH2,Los Angeles,P104,173
2021-08-17,WH3,Chicago,P100,173
2021-08-17,WH3,Chicago,P101,223
2021-08-17,WH3,Chicago,P102,222
2021-08-17,WH3,Chicago,P103,139
2021-08-17,WH3,Chicago,P104,206
2021-08-18,WH1,New York,P100,173
2021-08-18,WH1,New York,P101,189
2021-08-18,WH1,New York,P102,210
2021-08-18,WH1,New York,P103,145
2021-08-18,WH1,New York,P104,215
2021-08-18,WH2,Los Angeles,P100,122
2021-08-18,WH2,Los Angeles,P101,214
2021-08-18,WH2,Los Angeles,P102,194
2021-08-18,WH2,Los Angeles,P103,143
2021-08-18,WH2,Los Angeles,P104,190
2021-08-18,WH3,Chicago,P100,189
2021-08-18,WH3,Chicago,P101,167
2021-08-18,WH3,Chicago,P102,195
2021-08-18,WH3,Chicago,P103,171
2021-08-18,WH3,Chicago,P104,153
2021-08-19,WH1,New York,P100,174
2021-08-19,WH1,New York,P101,136
2021-08-19,WH1,New York,P102,185
2021-08-19,WH1,New York,P103,209
2021-08-19,WH1,New York,P104,156
2021-08-19,WH2,Los Angeles,P100,218
2021-08-19,WH2,Los Angeles,P101,136
2021-08-19,WH2,Los Angeles,P102,181
2021-08-19,WH2,Los Angeles,P103,231
2021-08-19,WH2,Los Angeles,P104,179
2021-08-19,WH3,Chicago,P100,162
2021-08-19,WH3,Chicago,P101,170
2021-08-19,WH3,Chicago,P102,170
2021-08-19,WH3,Chicago,P103,213
2021-08-19,WH3,Chicago,P104,187
2021-08-20,WH1,New York,P100,234
2021-08-20,WH1,New York,P101,177
2021-08-20,WH1,New York,P102,237
2021-08-20,WH1,New York,P103,207
2021-08-20,WH1,New York,P104,244
2021-08-20,WH2,Los Angeles,P100,212
2021-08-20,WH2,Los Angeles,P101,259
2021-08-20,WH2,Los Angeles,P102,244
2021-08-20,WH2,Los Angeles,P103,246
2021-08-20,WH2,Los Angeles,P104,183
2021-08-20,WH3,Chicago,P100,191
2021-08-20,WH3,Chicago,P101,228
2021-08-20,WH3,Chicago,P102,209
2021-08-20,WH3,Chicago,P103,197
2021-08-20,WH3,Chicago,P104,170
2021-08-21,WH1,New York,P100,165
2021-08-21,WH1,New York,P101,177
2021-08-21,WH1,New York,P102,238
2021-08-21,WH1,New York,P103,198
2021-08-21,WH1,New York,P104,226
2021-08-21,WH2,Los Angeles,P100,154
2021-08-21,WH2,Los Angeles,P101,244
2021-08-21,WH2,Los Angeles,P102,155
2021-08-21,WH2,Los Angeles,P103,183
2021-08-21,WH2,Los Angeles,P104,193
2021-08-21,WH3,Chicago,P100,217
2021-08-21,WH3,Chicago,P101,158
2021-08-21,WH3,Chicago,P102,174
2021-08-21,WH3,Chicago,P103,230
2021-08-21,WH3,Chicago,P104,194
2021-08-22,WH1,New York,P100,199
2021-08-22,WH1,New York,P101,165
2021-08-22,WH1,New York,P102,164
2021-08-22,WH1,New York,P103,215
2021-08-22,WH1,New York,P104,172
2021-08-22,WH2,Los Angeles,P100,233
2021-08-22,WH2,Los Angeles,P101,242
2021-08-22,WH2,Los Angeles,P102,211
2021-08-22,WH2,Los Angeles,P103,210
2021-08-22,WH2,Los Angeles,P104,156
2021-08-22,WH3,Chicago,P100,208
2021-08-22,WH3,Chicago,P101,175
2021-08-22,WH3,Chicago,P102,256
2021-08-22,WH3,Chicago,P103,211
2021-08-22,WH3,Chicago,P104,188
2021-08-23,WH1,New York,P100,128
2021-08-23,WH1,New York,P101,150
2021-08-23,WH1,New York,P102,184
2021-08-23,WH1,New York,P103,145
2021-08-23,WH1,New York,P104,186
2021-08-23,WH2,Los Angeles,P100,205
2021-08-23,WH2,Los Angeles,P101,149
2021-08-23,WH2,Los Angeles,P102,192
2021-08-23,WH2,Los Angeles,P103,209
2021-08-23,WH2,Los Angeles,P104,215
2021-08-23,WH3,Chicago,P100,167
2021-08-23,WH3,Chicago,P101,141
2021-08-23,WH3,Chicago,P102,227
2021-08-23,WH3,Chicago,P103,119
2021-08-23,WH3,Chicago,P104,156
2021-08-24,WH1,New York,P100,153
2021-08-24,WH1,New York,P101,154
2021-08-24,WH1,New York,P102,195
2021-08-24,WH1,New York,P103,164
2021-08-24,WH1,New York,P104,208
2021-08-24,WH2,Los Angeles,P100,199
2021-08-24,WH2,Los Angeles,P101,148
2021-08-24,WH2,Los Angeles,P102,234
2021-08-24,WH2,Los Angeles,P103,118
2021-08-24,WH2,Los Angeles,P104,155
2021-08-24,WH3,Chicago,P100,181
2021-08-24,WH3,Chicago,P101,176
2021-08-24,WH3,Chicago,P102,142
2021-08-24,WH3,Chicago,P103,158
2021-08-24,WH3,Chicago,P104,154
2021-08-25,WH1,New York,P100,180
2021-08-25,WH1,New York,P101,175
2021-08-25,WH1,New York,P102,200
2021-08-25,WH1,New York,P103,201
2021-08-25,WH1,New York,P104,155
2021-08-25,WH2,Los Angeles,P100,154
2021-08-25,WH2,Los Angeles,P101,159
2021-08-25,WH2,Los Angeles,P102,137
2021-08-25,WH2,Los Angeles,P103,149
2021-08-25,WH2,Los Angeles,P104,202
2021-08-25,WH3,Chicago,P100,131
2021-08-25,WH3,Chicago,P101,160
2021-08-25,WH3,Chicago,P102,137
2021-08-25,WH3,Chicago,P103,171
2021-08-25,WH3,Chicago,P104,188
2021-08-26,WH1,New York,P100,148
2021-08-26,WH1,New York,P101,177
2021-08-26,WH1,New York,P102,197
2021-08-26,WH1,New York,P103,175
2021-08-26,WH1,New York,P104,130
2021-08-26,WH2,Los Angeles,P100,162
2021-08-26,WH2,Los Angeles,P101,216
2021-08-26,WH2,Los Angeles,P102,181
2021-08-26,WH2,Los Angeles,P103,175
2021-08-26,WH2,Los Angeles,P104,158
2021-08-26,WH3,Chicago,P100,184
2021-08-26,WH3,Chicago,P101,170
2021-08-26,WH3,Chicago,P102,155
2021-08-26,WH3,Chicago,P103,213
2021-08-26,WH3,Chicago,P104,130
2021-08-27,WH1,New York,P100,180
2021-08-27,WH1,New York,P101,172
2021-08-27,WH1,New York,P102,166
2021-08-27,WH1,New York,P103,230
2021-08-27,WH1,New York,P104,210
2021-08-27,WH2,Los Angeles,P100,188
2021-08-27,WH2,Los Angeles,P101,153
2021-08-27,WH2,Los Angeles,P102,236
2021-08-27,WH2,Los Angeles,P103,234
2021-08-27,WH2,Los Angeles,P104,162
2021-08-27,WH3,Chicago,P100,266
2021-08-27,WH3,Chicago,P101,172
2021-08-27,WH3,Chicago,P102,224
2021-08-27,WH3,Chicago,P103,152
2021-08-27,WH3,Chicago,P104,140
2021-08-28,WH1,New York,P100,185
2021-08-28,WH1,New York,P101,150
2021-08-28,WH1,New York,P102,216
2021-08-28,WH1,New York,P103,198
2021-08-28,WH1,New York,P104,222
2021-08-28,WH2,Los Angeles,P100,205
2021-08-28,WH2,Los Angeles,P101,256
2021-08-28,WH2,Los Angeles,P102,165
2021-08-28,WH2,Los Angeles,P103,237
2021-08-28,WH2,Los Angeles,P104,151
2021-08-28,WH3,Chicago,P100,219
2021-08-28,WH3,Chicago,P101,206
2021-08-28,WH3,Chicago,P102,241
2021-08-28,WH3,Chicago,P103,164
2021-08-28,WH3,Chicago,P104,207
2021-08-29,WH1,New York,P100,174
2021-08-29,WH1,New York,P101,165
2021-08-29,WH1,New York,P102,243
2021-08-29,WH1,New York,P103,212
2021-08-29,WH1,New York,P104,203
2021-08-29,WH2,Los Angeles,P100,147
2021-08-29,WH2,Los Angeles,P101,159
2021-08-29,WH2,Los Angeles,P102,162
2021-08-29,WH2,Los Angeles,P103,210
2021-08-29,WH2,Los Angeles,P104,236
2021-08-29,WH3,Chicago,P100,186
2021-08-29,WH3,Chicago,P101,186
2021-08-29,WH3,Chicago,P102,192
2021-08-29,WH3,Chicago,P103,206
2021-08-29,WH3,Chicago,P104,195
2021-08-30,WH1,New York,P100,138
2021-08-30,WH1,New York,P101,214
2021-08-30,WH1,New York,P102,163
2021-08-30,WH1,New York,P103,148
2021-08-30,WH1,New York,P104,207
2021-08-30,WH2,Los Angeles,P100,170
2021-08-30,WH2,Los Angeles,P101,185
2021-08-30,WH2,Los Angeles,P102,121
2021-08-30,WH2,Los Angeles,P103,143
2021-08-30,WH2,Los Angeles,P104,214
2021-08-30,WH3,Chicago,P100,160
2021-08-30,WH3,Chicago,P101,126
2021-08-30,WH3,Chicago,P102,175
2021-08-30,WH3,Chicago,P103,165
2021-08-30,WH3,Chicago,P104,190
2021-08-31,WH1,New York,P100,155
2021-08-31,WH1,New York,P101,216
2021-08-31,WH1,New York,P102,115
2021-08-31,WH1,New York,P103,220
2021-08-31,WH1,New York,P104,187
2021-08-31,WH2,Los Angeles,P100,193
2021-08-31,WH2,Los Angeles,P101,168
2021-08-31,WH2,Los Angeles,P102,186
2021-08-31,WH2,Los Angeles,P103,167
2021-08-31,WH2,Los Angeles,P104,183
2021-08-31,WH3,Chicago,P100,218
2021-08-31,WH3,Chicago,P101,162
2021-08-31,WH3,Chicago,P102,179
2021-08-31,WH3,Chicago,P103,128
2021-08-31,WH3,Chicago,P104,132
2021-09-01,WH1,New York,P100,156
2021-09-01,WH1,New York,P101,174
2021-09-01,WH1,New York,P102,201
2021-09-01,WH1,New York,P103,181
2021-09-01,WH1,New York,P104,169
2021-09-01,WH2,Los Angeles,P100,114
2021-09-01,WH2,Los Angeles,P101,121
2021-09-01,WH2,Los Angeles,P102,149
2021-09-01,WH2,Los Angeles,P103,155
2021-09-01,WH2,Los Angeles,P104,196
